summoner_id,champion_id,mastery_points
53WvNn2PRQs2nucuP7U5l-PoGh1F8T5ZeTKaVCM29ld5CA,3,102925
a0kRF8-AndHJ0jJpV4EPwOy3iGVJCl0x8tJq13ZynouQuHE,236,57210
TC9k697mw5EPjjAcirQXOZAEe-m2mB0J3FH3Z6hiGe4rBw,142,113708
yfhfUEdx8SakuPbHgaR46d6xsEvNANYCa8ofK-7MOwoe-YE,134,27818
CrkI8AOvzw9vL8BdnSkUll3LxM0BJJinNzuQtKjKBAppTpk,58,27863
ZfOLusqYN4wqUODmRdiunZI4F6vaUVEOq5y09ySGE8uNkQ,91,188609
jItKhQUudliuV-CQxG9pq9--gTaJPe6XvJShv6owH9Hjjio,51,181646
yQvhFcpNjqh7e6UcPww6iAKpca-rRwRTsx95p6F3NB23RQ,58,236621
JWETlSh3DGqv8__95MQ4LpUdP_bgGsmElHtzHVP2hsAuxCQ,163,257877
fQPMDiajdy91vvz8m7lzISflE0qd-nmGm581bMMCzzFudQw,10,39732
WkJSKM9GaqITRVcYB-9VBuRZ1MhilBXw32Ax_rcQGIkcHxI,157,2210263
1GP_FF4B61NU6uypZj9aE4z76zZTIqtt_Uy21myhQmyOP3Y,85,38586
so9yzLNA7WqBJK1JyaFaLHXsTDhO8Ae30SCZuMcnL0crU6E,39,38925
DcIVBFiOG4fUu-UAYKShRYihlUW7IjJiFwFRdtY_h4vYrQ,114,38420
q1hO2ckG1-VDvhnAeZwwtmF1xHXpHcjRVsc0ZA4V6PYj-BDkhRbifPJT,51,1056
gmqCLdMwGu3lpmfBM3IG38wqqBNJ3xzER2NEIQPoE_M6gVo,246,5863
mmxIn1lFtZB7dKgXqp_7q1oHQfUqZz2pMJk-TfKNZNVIxAI,61,222319
HjS_WW9LPDjUl7kdgkHS01_p6sEMc94QmSnZex_VtLTVqg,53,95657
NUG8t1q-PeXqe8uSvGWXjhOowJsG1Xb1OaiGAmstdVIeXIc,35,18998
rdsV08FL57J6wdMCSTSS7DtxL_awMEThb0x7mjUMM1dlq30,8,37709
xASeOrHlb8tIzwOupS449iNBMGdXBlF64wGjrNVMtmQPlto,238,606788
ThZB-l71p4WJX-WO9uQaN_gbbXinFm9is5SaH-eQsKYwb30,30,10792
l3srDkyLB120i0z8Jn5wtuKEvvL90q3s1ppF73wq18dp4g,105,1002321
wmZIV1XtkgfM80vccvYbNi0XDXiBLmBT-Qf742WcZf9VTA,43,34339
aWDggmmRi6Dykl-BNLc_q1V7uCW8ByzeDJIa9MOdBzY3tw,164,51415
BRClfWS26ma0c36urU_V2gRw7AvQG80EgY9lO_2nQ-DQcQ,59,29764
MocwCfZ1JsBYYMvgah6sK39TdWNzMwYw3e-yT9kujioPHg,497,133532
DX-InN8RjEinDNylOqf8-FaXHayRCFi4c8kKfc8LonQPerQAfepz_pdO,412,10127
RlP5sktpmxFJWWm54bRpMLZenhCchri4TG4LSh0fTtXL0w,77,640232
DA1c-CfSk0Xwo0l1qV5DoE9804L9q1E6ysRJNUGCYFY8wQ,421,19786
jOauWEHt79QfPkfv5brkYmFhXOCm0aZqx_s9tTqB_hvpBg,81,219523
Ve8XFjfd4BbGdiYhK2QeJtVvodGGK_-YZQa_EvbVWyAdUg,41,1456206
OLq4KAn8SPcnZeYuyCweMiWuIhAnHZ5mVHxIwK83ri8SxQ,222,97063
aTHCuYV8Ava6Gd77Q7_RIWyeFoDHCixP-LkOeeHu-kDKHQ,78,38120
mgZ1oworZysigPJ4t7uS9f_6_lxfbqGHke5e8rT7u81d8dI,121,47069
zliNuW254mZmdTd6EfMigvxWpPLDe3ygbOgNk30cLjdM-pA,9,23608
4xezYuwt_W2xJ_xEjhrPBUvjrc3nmoVmdaYzqFOPiu4SaJE,157,258959
ovFIQ0ekJMgKeQnXINPS5bs_Go3Q9muqoGCllPJPILYLJvA,64,52059
pArhFEO0ynaBi8CaBuwHbFCPKvyIXpLtSj-la58nKH1-miI,145,348631
fmr-rfnudxXLGYBylHuIoMqljkvUJUS7-sXISP946zmuTg,246,7785
o9ANjRYNooX8SPXXPQ3UxP5NVdsUQp4mgOOenlbD1JYX3l8,111,71515
4zmP_YHdHUjQNWDypuVaqmdgrM9_bpG8se56xru0R0XIL-U,37,834677
Z7mzkP3VCnfhFuXb0S7Oa73XSdoL0hhSmpQPbHGKq3zcig,54,2808
XncG88L1lUAWITaleOGsyoS-xyXBTAI-cjlGlwMdkd0Csok,38,33879
vgESxQty6ZTRn_TgAB8zFEE0yxrKQbiT0EgLDhWZ0l7EwaE,4,6617
BwHQkdtoBhKu5CqimzoH8GPfvRWR3wVRBtXNFCs9h_R82w,53,28558
wPlOSBujDWDYpq-FfoAkqRJY6OFXxCJrpW5hwJpPMEwR3A,43,621797
iaSuvR6-DI6_UYVO4iHaSEGsPYDTgKp5joCDFMrwq9YIjQ,53,24617
ThZB-l71p4WJX-WO9uQaN_gbbXinFm9is5SaH-eQsKYwb30,2,65719
akLaLtKlNncRSlRe4dlMSXt_vgCVCCNsF8M1GvQ2D8UQnKQ,36,2948
kVyIsfS446WFlT_9ShAmwXiX_pkmpgC1Jc4Vm1Eho3744_UlcHZe3htI,51,29685
irqRLXshs6Rpk2hkykfsIzJpgpC38C17DcwDgoE1gNNlA9k,104,121607
PdMGH43h4T-DiZfPVpZzUtud0BPmtbglfX849VFY66k_G3I,202,381325
vjL1Rf26KIFgyPv3VegKuXaEnkPgr3Oeo95g5KdzDDmd3V6YjuxsGEw0,23,190971
mes99zhT-1_1HebuG6mD2dfRSxja7jte4F71N5wKj-3gaw,27,6106
PlHISlR3BT3Y7dH65MfvTGg5DXN3ItPs8EqlVfWlHf-shnE,58,602958
QAx8Y33a9P0u-HgViZq1tXDaQ87aCwUT3EgKAvnvCoTJMA,51,57798
7niYyCNtRnvk-L1Pukk0L5BPQytjoxBsn2_FdcjUjtL9SQ,10,15272
eUVzb6E60_xKlzp8rONTXhmfpJXn0LI3G8IwYmhsn9_SWyQ,145,144513
yrs4u8zME06lus10cCXGKblR3WTUJ97fCUlYEAX8R4FEWqM,427,19027
mlIvv2s1TCXouw7PD6eXGdn9_mK7dFijSJI8pwvODEgMWw,103,121301
5k0aghcnOhW_iW136Q4G9jbhl8Afh1mikJwMwYoAtv4wfA,517,19752
R_-UihOYVAcNFr83kfhrBz4KZKTbATu0WAcymDDT4N1iTbE,60,12027
DA1c-CfSk0Xwo0l1qV5DoE9804L9q1E6ysRJNUGCYFY8wQ,60,8280
F-DDGvDBTCMZKv-SUpYYemgVXxayIp6x-MQ_tU3Gj9M6YScW9IIcKnN6,245,10657
BFsY0YdsTFf-RdhHXX_EwdJjE7bADNvOdcMO_XiTzOmw-nrNOnG9cFzO,30,102070
ovFIQ0ekJMgKeQnXINPS5bs_Go3Q9muqoGCllPJPILYLJvA,51,45974
chXIa3a_7yzpnud367j-24TuOQeXD2buTF81r_Q7p7mF1g,85,7068
fQPMDiajdy91vvz8m7lzISflE0qd-nmGm581bMMCzzFudQw,82,60048
DBw3i3d1RXWZ-1xUnYwulIpeDOKSJ_Ii2-E8bLbzLq4DWls,127,29552
hXeh4Qg19pguZfB8kW9G7Ni-2v0VPefDMuf3eAi_Z-6Q2Q,84,142231
EojJZooaN5FI5-vRStIZwMSSRztso6IFsvCvmp6E0Jc5jzQ,121,1482
NUG8t1q-PeXqe8uSvGWXjhOowJsG1Xb1OaiGAmstdVIeXIc,201,10492
VRl-IsvXRZTnr7WpikHLoSKCI-7hQwXkNks2OUNFoDKDfpc,412,69065
oZP8ctkYto3Cp4zV-DrDKddppxZn5dM6pblCGcQovCi34g,121,157993
Ll9zPKP8yu4zmdIm6PEoYangmyrqHBBpwM47yA9o31Ggsw,26,56963
B8ETfjSm5HBk1etSt1JPrRUmOmrX9EFkz7baQuv6rgHsS6s,15,132
78FGJjHAgDwKRD0m__HED0jBV4oXSQJKtbVbfS06B2Z4SA,421,78580
B8ETfjSm5HBk1etSt1JPrRUmOmrX9EFkz7baQuv6rgHsS6s,126,3016
t9MxvFApzmnaqwVL5MPDDDhOTSlRmu67K_y44mvyv_rEZv4,17,473911
DieGop44bQEH-RluEgV1YjE3C8CfqnDKSssw2D9jUEeVPQ,112,160406
Qb--H-ZgLK1Tg4J1acNvaZIV9w15uGo5UuWnXRxoJMWLzoE,51,59836
sk1VZKzkWgwbK2Jr3htfkSKp63j_ktaa7Z0Iur189Bg2P5U,517,65986
NqDo5O6bAUDFuV7qhKHciMdmfyI0ncp_AmPBzDeW_E2mfw,245,156567
KuaeuJTsCxElYshO2V9PxBxAeDvKr2P43afQXmtMC8xpliPbEzAfSCzg,157,22314
Ctoo-PxyrMpB7nrj5RrQcrhs7O2VKB7IjSJbis6fUSGdsw,145,20566
yJJ45QwJjxcD2grQNbI9q1dVgPsz0XgXKzKTle5AnTCa5g,107,118110
G5Pf0M3B3_RYUf8h9cYnzTz8NGsW-KeIjPBE2ZO1Jybl1w,119,1127065
6qn9sszw4FsDMFdJwywb1_oBdwShFSbmlwfN7xIWle3kmg,41,103311
Ie3QGRg5v6odh6VFumykMY-8K-EtVbG-M-Pg7PRBx1FsU9M,4,14963
gALckdEjJ8Jf5duKEOZn18MVIyAboJh8p6HWIrpA1s4feg,18,29806
w8tICIbga9J-mNtdNVJVqXMEIQ9S6vXxxiNTLVWHwBoIF0LhOiFKCeLj,10,23985
I6zmS9siTTtPWLyDjbuFbTU2MvU4f-JffoCMV0LuB-1PgvP591h0qp6z,145,40393
jQ27RrLg3u2F-lCfkcsuxfbxbYxReIcr4PN2CZLEFbq4eT4,203,20696
mBP8YucZQDNzuMHPaZCSoGt99dCOyoHlvUTA0BrAcF-5HNct9v6VCgfA,134,8954
kXGY_TUcoYdMt-3jzEM3sSZXQHncHdq0BGnVxP7c8-Xq3PQ,58,115521
KgvITN2D39C_XQlHNvfmTXGhsPbE9j3RfwV5Kmgd_TYYTvc,498,34896
bknxSzn8l2HHGPQNROQkfnVSGMUWPQx7lz3YQnDZNrsVRQk1uW01mBq5,61,15379
gKtrDW4sIPhk6AWyrrBfrHEOo9KbICOOteZYvIHOkCZyQxncNpofGk7r,10,7987
GQS7YOKjHGXoplWyg3tBiY2J_yCFYQiDhZQuZrBM98GqEw,54,126027
4yAn4QIl9gB2UOc0CFnZ7_gQsQYHku5pUJRnFvdbZ4xFjC8Baet0qLEn,236,18646
hEreaN0QRDEIK8aYyiBnTGjun3I1rd6_53857W5p3ufe3IA,8,145535
yIxqyEeXG_W1smJOiDTWAxS7mfPqCaxzmVIVVQ4SaF40bw,498,23903
6B-_tn_G_-HNCea3wAOvOl995SNAgpLycaZKwsXL-sRjYg,81,191729
ONGz_h2p3Gd3YDsAwvgvaBxVFpBnVvhaoqptdN_2Yi8o5A,8,21297
58D_yMydj3RqEokZwWicSp2xFVRpK3lj9_YI24SlOnVJlOo,412,313148
8jZtb5U9KWE8O622fHpf9FdRxLTzmeDy35mqc0aqbeGuK0Y,9,18478
GyvoVdnlg5kTSQGM66Iu9aAwuFQEYw46ajXs-PbwuwvCEFg,67,593267
pQhjdWGlb4HUabXdBLYijbbuPz8253ZBHy4dEIiF1-TyN7A,80,7861
DZjGIPuz3vnHIvJXU3PNzvqE9Mjdh-_FhF6Z6WMzT015Wg,50,30144
coIwXjFiEWYZZgWiY9TvE2yEUU4MNYE1f1Um9neZaec53x0,236,12072
78FGJjHAgDwKRD0m__HED0jBV4oXSQJKtbVbfS06B2Z4SA,163,31169
ALZO8knW2hRr2oLmbfVYj4Zsm13WkuIB08C8sl6xSvN-XyU,236,48189
icq-2KG_hE_IgYIgRKRlto9o0wLMm_MvbtY7ez2dq1jWNNI,145,76468
VZ9hyqRgYagR8_juuv7W2_sxSV7Y0wASMZW53RqYM8Jh6Jg,110,33887
Qx2oQpn54b8-Vg4LnmmqVwjrRCTm91aSO5wS2UuGZqaQQGU,13,18496
8bVP9u3b9xEcsHkMoacfO99ZddDRlSIFgJpa24oXTSnDLo3RZWgIjX6o,99,14418
rzp3_NVK5MOPhi0KPfzf-HJd5IEkFewPm5w4Flk5CltIv9c,555,43000
wNpzlXu9-ryTcuPNPluMziGLKwpLN2AqFpSiaFOGDVOb20nOscRHGFYp,25,3820
IZWwotz_o4fd1jcmwAHBOYNutk_mG2siLLzb-nFMuDZ33Q,64,117613
7CyeZfHm-8AWsCh5ZYUhraamoE9L5BXl2TkEVDZ32IlEhgU,56,344466
MVUkX6TQeyhmYWwo0PNaP_CcEGUy33WQqvaXxrbxgM6crA,53,184172
Fcb7ydBksZvR5y9TDX5FUvqXaXJjEtzndx2DhzatNwiEgZ4,22,43700
AJnEyThS43VNFBqUzeznIT9N6iVX4snvUdZG3GmTBasK-w,38,340720
AADKNuua_8tnKKYUZ0FiFSDsUYSIOHLdf5It-Sz9vOoA4Q,498,17154
IjtH14er1WYziV-UYXgSyoXKcT9qORQecYdLdme_RY1dWD8,145,10258
ruyyTP00IYZ6TemPS42PXOPPFP_bf0u2FO--hlGb0ffJpxQ,84,25663
PhGS_gl3DCrCUgjMDTctKbaXJ3Qzy6ptIi2dsH-kvOAycw,102,115384
AOqt79dzR9SOIatPPi7PpjeJR9prL_KfPvJ8-i37P4HpKA,134,51409
gyTIlTjd6KzDo2Oz_C1rbwLaog30lI5QpFJ3lujhdV_MEqA,53,45778
mFyJLNq5-DiJGVV2bPXLcsTEPLGw1rbabMeUIEXNLSCH0_o,81,83968
ToSyf6T8zOg8cdpe3zb8BD8uvMNjHyvxnoVNuTJi9ZHpDw,8,85340
aWDggmmRi6Dykl-BNLc_q1V7uCW8ByzeDJIa9MOdBzY3tw,86,4189
uS3BDJeEbYXLPVkCiIAzP-8CgJ58UCyHIdkb6VxZwat6SA,245,61596
qaJquj-88jF057cQRXNXdNLIV8EgyURl-JoN9q1c8lLmUg,164,892881
DZjGIPuz3vnHIvJXU3PNzvqE9Mjdh-_FhF6Z6WMzT015Wg,22,227528
yIxqyEeXG_W1smJOiDTWAxS7mfPqCaxzmVIVVQ4SaF40bw,10,9925
ZYOGEwKSOutuW6sFPjpzu0tZJC6SFveio38Y1rtWVYCVXg,44,81821
4pXm3jCxrDohB5s1ukz1Cr5T9bgKn9-Sn0S4XTLPsdFBE4c,80,1441022
FMJT_21Xw3wS122HjQ4xIYyIgJ7bofSYtosVYf9tvQHhTA,498,69018
YPvM7iwmMjgfQzCMee36YEuybToS-G7qGaFv6cwMcsw9rZQ,45,115284
Ie4c1Dc5RIcyhl6DRjdVLo-lMtrxWVwv2v68d0wptyEtTvQ,121,28695
dLm-SHp4BCU27Qwo57nlpywtV6q6R7Hq0Gf558iIz_QOZg,25,120773
z-B3DychsaK28km_6dFvuCOuunC7y4scrMp-XBhpW8L6ev0,60,21566
Te0oyptkl1C4J5ofwojy6q_mC2zPTcOP2JGMP9gXe5jIvw,412,86288
h6zPVDZ9PTZ1tyNykh8M5wJgfwttgE1chreQRrFic1Kiluo,16,20059
gJ_FWkgHig0prtOov8UHGARgmBYad_sYjGudQ5cifM-SuW8,245,2179
W2uPmoM30FSc3Xy2sjaFjMFlUZBPoe7snGyB5f2eCjK9yw,61,205778
9oTG_tTGsV0dLCugDIRLIEMKf7AlGzvQ5jElIywvaQYebw,81,56590
Tu4ST32ySF5Lhh9rPNhucAbm-8FIqKc_Ob7IquiqFWGKUHBk6XQ6Hu31,68,50436
3Kanl66_2mh2QEnr85NIbYD_pHCirCK1biY4NOfMlExvMhVWp6aQmtse,266,61566
yQvhFcpNjqh7e6UcPww6iAKpca-rRwRTsx95p6F3NB23RQ,31,54465
Pe33fa1S9dWqqIOOQZB0RGefRxsK-2p3WqsDg_ExdT9VaWM,91,14662
1cfpGpFcZjOfhwaKuPB_vXEoCNfV-KMu3SLjJrkVMdT08bUEFK2ZSYZS,25,70560
8WIJWEY5NK6AMz_XtGK9AJUiBvE6saWqzXuK9-JRqabGDh-mLiQjTqJ2,2,5850
q2jNoAwlM8jsz-JSWc4lvaMgHApkogC6gRzft_z1-zkEaw,127,49326
0AJDCCPRCwO3tS-WNKgtVjxzS_Ouf1D1JZbvgTS7GxenSrI,497,116653
NcZL9NgPPGzETjZO7GoPsB-j8Q1lJI0-DdzAO6NQD3zGs1k,81,77864
jj5ArKKc_Bjjm3GENM04k0iNRqx9dtPgDr2VR0iO_fUGW416fLHt9KAx,51,22325
Eq1weiB9Usm8OGHnz9QhlssbpM9cEaMbKW4IvfKxuLxLcA,150,2304
R_-lNxj_XssExbaxRtFlOZk53uWZDUI2l-ei8862icASd_g,145,70384
maBAF9qlTeoBJIP8tmYwySxn5VN0zGj78N_Ifu3xS8mPHm8,111,73043
Qvac8CeBhFiZmROubtYeB8Av6Mn5BUr2NKtB5y_AMA_bkIo,89,88197
wv3m24WZbjiC_3BfavLT5wf60_rYG4o8BxMNnBNyZd6KtQ,236,276827
UJF1JkjiYM14bwx-ht6LX0fiDvwY9YYkX85G_Al-S3mrNLzo0bg-4RqU,84,28804
oP9WVD41RW6HB0LP3yZ9y5--sgWCr8H6yCb2HzZvr_bV8A,145,24249
N10gBMfik30jLC8DYtp4RpDxey3OpmM8SfxPbEYCXmPLaA,497,2492
uiz27QGBngnKHicIBWD0BzO_ICXX5uhhG4LjMJMvbyduERM,119,1334202
kZ1muBjgGxnRJqiT9ZGtXE8jHJ63j1yo7xjP89Bx7lDlnbM,58,140613
RAAeJ3_SfrQ3mPlzRYD0RfUJAYQH0IlEjHQo9H6JQnfprLM,7,42756
gJ_FWkgHig0prtOov8UHGARgmBYad_sYjGudQ5cifM-SuW8,64,9390
J9rnwlsrKn1_I5xODJLN0C5xOBPpoBgoceN9BVRxjcJQJcs,44,1171
P9vsYRq6MZCL3sNLXPYxE0S0e2q45Vv-8M6iRDcvHA2kLg,145,46199
XwE5FcaUkBd_RsbWP9hg6mL1KhaiLl-r_D2EoNV3sLe_JA,22,87264
qVWPWZmFaicQCabSAANO4--mYmgiuIlF1tiJ7EJK9CQvUQ,81,101139
ZycTn-0J__lKau5ZGZl1CiF36XMjKMAkonaCKelQ00ncCQ,51,411755
qdVzvL_Kfpiv-GoVN1NoCOBvuPI8m-WhK5mdRv3bTWFYgw,98,211190
4xezYuwt_W2xJ_xEjhrPBUvjrc3nmoVmdaYzqFOPiu4SaJE,41,25054
Z_sL2Gir2L6pGClbnO54TgZEZkjmEb9RcPlWy4KKqOA1zik,498,98730
wq_QQ3sCjisw_IjzaNana3HQ3F6gHxs89Hq0i7zoPQMDrOM,84,3766
vLTx3ATz9MLmn0YW4vVIMBjKpUL_Sw0NAXiRgU8aMM3sRQ,45,10675
Q14ri0uFHjtS09PyshYOSFeD4jkBoQdRDOfWeEpHtMda_Co,20,23919
1cNQXpLHBUCWJqaNWLgOdHB9XhCarQuENBciHx2qtzsiRXw,68,271951
V708wtllvgR1WH5eJU86xNU0SnzEgRWfDN3j-rOGVz8tZA,26,408924
t46JzHDP9UeE28Rcy6jYhG51WNVvt-4sUcbpl2oF8Alt6nRkc9yN4sfp,555,31900
OptXUk57uNU3VZiPKa4gPwu1lOrM2K9dhv7uS2mjy_i6h4E,69,63806
yh_JdHolsyKFy2Ehm25yQKVQgBXfNmD2ug2UrYUtpvOoIQ,10,10459
mQEXn1O8lmey8UsBSdY62WblOkNoBkix6c0Y1Uv4sUSF2A,121,176674
nkBALpILXysC82slm4Ehx69C7DqT6AWAVtUMsqM-TiuhltU,107,5338
L_UtbqJqgbDtknkzPsCEIBmOwCPZp80-F89MOOM3gmqodupmJlzqJkgO,56,328574
E-BS1tIIjMJKHmgRsZttzF9vqXF3tZl-mvTY3U_hC7eAR0R3_4RxkGRc,498,47293
_1AdLIoc_hqF93m3NY86f86jmC5iwTUXA5erqglbCHazn00,202,841818
iyt57tVtOfOU-OpnwlddXyyFgiuO_NkANJxLxf81AlvFdQ,84,50024
TH7f0iTzU6tD0p9rCVN0VKYPM6KbwEhRL0GhR86N-7jxAQ,111,44104
0BQUiSHEI2abOYRTO7-_ko_X1KYUkac1WCh4Jrp25-it-4M,60,468094
Jyq893jjoScbdS0PqGmDfPRC-B54a8kVYLKmtw6BaOoSQA,432,849222
G5gNb2dIxSqAYKCde81PGZmIFJVFLKDrEleWmBWi3TERchA,222,119569
4xezYuwt_W2xJ_xEjhrPBUvjrc3nmoVmdaYzqFOPiu4SaJE,53,1390
UqnwNchhX48fnMSwxv4469B1F6dzqH9QFd7VJHnE5UOcMII,104,48440
MplTuWzkIU0mdtjm9o_Rbf5ey8Hi_3GB-RGLyKnKMKyLGIs,164,210190
avHHHK9OfTJjK1RD9qbsq_RbYXMXyehnO5BhnEAKLGyWO1lji6ihW250,111,2500
osVj7orlEvOkvDfB5lEkh3nHx61xQnLvk5DJZ9moSJdqSw,126,17767
_II9NksKAoburh_5KHOzYB4Snqvm9HlvJC8_raiQZg67oX4,80,2490
SJ200xzo9ZQ84BiDjFfSPT11_oUUXMdOo7VQGCKvAPgCsMI,107,246009
B6Zkn0dlrVtWHumkT8ehu5kUJuzzxiuX9sxQezyeKFamkU8,5,17199
IA41Yn0Od-qXexWKny0NmO6k8_xL3N7RsK470ohmZzGvjU8,53,3814
Azw8iqEQLQxQkC1aEhz5njpheUT4n5GNzWujONU6DvNxX_W4EVHdxieu,13,63216
nKeHJRgQUi7lA2HCiHsd9Vlqi1y7n1ZZue-A0eYRrlI7XAg,105,52108
ojEcNalU-4Z1OTlqP8yCuzJZiy391tC0G4Ogu-BVwqqyNOs,16,11093
25D6-VlK4OO08XnsR-KtF6FiXupqQ6qTIiG59QSVDAyYbfc,99,98173
6IxMidrY2ygTuwVRuMhxTJEflkmVdgbvfDyBPWjm-UdSSg,266,70068
EgT1-fY0jN2k59Gy5Tp7ugXyYPwpJ8BrKh16prt1xUOAlLQ,40,145985
YAdMuDDo0R-oMpVn7WmUcnhRp9995tn-Oi2ZwEkopWKqqg,201,54365
eP7oh7pwHAv3WTexYoS_IFO00YQBdL_XWCDfhghR9kmJPg,1,8116730
ia8DB9JDInou_maAucIkiMRaA_MPZ-AA0C4zbQqJyK-_rCI,61,174887
IcOs62raI1Cb4jGy_RwaFFNtrY75a6OpP62izuZd_xTeeJk,23,204520
4b88LO_4Dxgn-Z4ulSQ3Z4L423JRHC41vQZVkkRj4X8ywg,101,167466
4lUmE2gzOdhNnudMj8F02UAwmQvKCXKHiyOQ1TsNifd-qt8,133,980277
VhQcIDHNHBDsEw7AENNPog-S38tObeKIa4Wtt9d9_Vjq8g,236,15789
S1SsHGLXQGYKB7rl29NeCsIJItFrgAY8vIFj61y6sEtJL0ivQQb35Zzo,24,44324
UsjpJeED6gHdqYAlMiCZImxmSCkyH2z_KDoH_e2BLCLpTrMWmjNvROh0,6,9837
BiqlY_Qgwit3ZHrOC0ef8Vr9oIdxr69k5R6XbAmGXitwXA,10,9014
ovFIQ0ekJMgKeQnXINPS5bs_Go3Q9muqoGCllPJPILYLJvA,122,7594
koR2vA0cdNb7o7TxVmPujp6o0a7K_-yoKsF-_5eWRhfOhOQ,10,10440
bknxSzn8l2HHGPQNROQkfnVSGMUWPQx7lz3YQnDZNrsVRQk1uW01mBq5,16,11954
exyWm-9D3Qnpp4r5YPW5bSwwYHWXsWNxU-51_Pp2EzE1JfE,86,65034
boHZszOFBZb4mDbENHF6pcq3217ckMaqNhq936bKCqi1LDQ,412,146720
58WXV4EAeiUy-IdhJuermzz7lfkyGgfuVuoFLeiLF8kHJg,89,69111
ta9Rj5ryHlGLMdbiH4wPaVSlLP9Lv2azJe6ChuJeJVam7A,266,70283
LeHEADez5j_EAhlTHOM4uuh2YAffWNL0lTsOXLa6ho-oNA,51,248097
mV5dUJKGgl6oYyMQ0UFnYs_Bm2oP7DyKAKiKllfuzcG_HQ,145,116618
Uw1q-wCDi0HiE9sks-PzrHG2gIczYbl-fFiFxxASgF2FYKA,24,548739
RaPx-X9zEIwywAcVy0IObhQrSj3CJotAlHZfltSUYq-7Dw,498,152861
K--uImhQaO_U_6e-nsXac0pzaVMV51B86ekscO_8uZJ9r-k,121,57644
-lri_dM3LTjAN9kWn00E_h1tCInS3JtPWHJikhR7n1RMzg,5,147779
uP7nuOZEuU4S_rNFCnsKqWTQ0S4T7v3chwpFdJxB6B5EwA,350,10114
UI7orqZPf86tP6mT9VX777c6y69keOM758uJZvHUEd3bXbY,141,1451
2xWRDjYNXWeUdB98i8rWzc2vt9kmDHz4yYVDF8GWmQAvWQ,10,2888
RhZveVH6lTj5Jv11mOlnzLt0rYA7lS5BhAwjhb1CRf_vQQ,517,17612
-zh5P6dwlDZ2LmE4NAktdhbk-RDV9o22RCb7E7NxYGY8dw,12,80003
nkc1KSGdAfln3wPlDHGQ_9LFMeAgl_CkjCwVcn1IimPoftQ,60,77532
6ojCnGPCwzESmDe3xE2kEdn0TswNbcmlWfu_QwFnaqZt_A,7,196151
PqxvUv8e7ja0m8VAbsUOALt26pQ9sKDnGdaQm8GpWA1TKQ,81,60784
K6Evk4BjP-i1DhfgKjlJdf1qT26cWnHrjtrXeEvZo96Ffw,267,317719
9oTG_tTGsV0dLCugDIRLIEMKf7AlGzvQ5jElIywvaQYebw,86,5376
Xrv3vn7i-Sg5MInzxJvR96lmYiSjRSlZeNMwJ73d9eWEjQ,120,75523
SF7uIBJfnBagHMA3XmdMzSY2-9RcNp-quO6N7JkX4he1lAo,85,17236
opBaTxmPYKFMl5cdPRBt2vXR3m2gfIuUdYmdmhS1MJCC4rk,103,27880
mlIvv2s1TCXouw7PD6eXGdn9_mK7dFijSJI8pwvODEgMWw,163,76646
5EO-Ix2ebzLGRWlYSWo-ZremqIbX-EfdkzuW1JdhxWr9Q8M,421,26471
zfc3dg9BgSSjuId4NteHbg27quJpToxOhwlvjoHLieVy-Q,8,10685
gKtrDW4sIPhk6AWyrrBfrHEOo9KbICOOteZYvIHOkCZyQxncNpofGk7r,92,299511
4BbQzdoftt8rB4iDsLCMAhbIk2a8OYzsfBe_TYsDEE2k5Do,104,40122
AcHBO0YuSvNrKs_XaSIjRFn9jhYE2MqUj6rVCYeB75-XVw,497,70576
lAVhm8d6okowwaLLVXIGTbJfk674ztPYGvaTuafiu0EoIEQ,119,339424
6VzOQisTT8cAB1LZamq9MjifPL4Y6Hcb-Bz31ikHMhpH5A,150,19534
yIxqyEeXG_W1smJOiDTWAxS7mfPqCaxzmVIVVQ4SaF40bw,516,15189
yCOGIOssW4_A1CjJYTZuqiVCEGgORnIrkjMQeHsnHWub4g,89,25012
B8ETfjSm5HBk1etSt1JPrRUmOmrX9EFkz7baQuv6rgHsS6s,80,18916
YHipgJHqLc6jxQXYH9fvW03RL8VVi9_C71n5xs5k1YOG9Q,81,49670
vUXqhRkHmQUDWl-9MFIeODJzc8ru3oDXSTcBPsGji9l1CP4,79,172249
AYyvld0muT81Tl-KjFX5uOHAS9tkYzNuPu7i0Fer13yvjw,121,64823
iiSprVrueKhhjUGrCnb7E_rG70etNZAxtB-xgP2fwd4HEA,29,61187
EmgPLF_WgnrI3rpFcrLQaGQ-8iSywM0IYQknmfTROWMowA,117,13346
Wmv-lOpavJhvj1GGWWQtK0l3kc5yxz-GGh_rp_MfbXXxLyT9n0TsvPtT,236,92107
VPP5E2Y-JXcv5YjkmV7MeEsdkjD3ErWDTMcMAcp2qSO5PA,350,18420
HCQGcz8tOFKU9XKCr44FDQkGh0TcPAuzxQi5qXl__jSYEjs,2,7437
HI1CxXDtg63_5CbGmiGiTwLxb5DS9uW0frZYH1c3bi4I1A,92,931039
aiQOWoibtl2Yfg1JVZzXYOTG8P31fo24-5Q4aSMfFeKJn00,74,75741
n5gEdKmPjwbEkKgJ0Zrpm7ahtJUt49nm8n3gzBXm6nUiGg,74,43398
DBw3i3d1RXWZ-1xUnYwulIpeDOKSJ_Ii2-E8bLbzLq4DWls,518,2780
