top_vs,top_mastery,side,first_brick,first_blood,first_dragon,first_herald,first_baron,first_inhib,num_towers,num_dragons,num_barons,num_inhibs,result,jungle_vs,jungle_mastery,mid_vs,mid_mastery,adc_vs,adc_mastery,sup_vs,sup_mastery
8,462365.0,red  ,False,False,False,False,True,False,1,0,1,0,False,30,14684.0,16,3768.0,13,96691.0,30,523647.0
17,122320.0,blue ,True,True,True,True,False,True,10,2,0,2,True,11,47002.0,16,313784.0,20,131174.0,28,62776.0
18,4647.0,blue ,False,False,True,False,False,False,1,2,0,0,False,23,18018.0,19,3816.0,12,93862.0,58,48172.0
25,1720895.0,blue ,True,False,True,True,True,True,10,2,1,3,True,56,346862.0,22,41256.0,31,44776.0,59,119770.0
22,40024.0,blue ,True,True,False,True,False,False,5,1,0,0,True,28,42734.0,20,20192.0,13,63723.0,46,21152.0
9,685690.0,blue ,False,False,True,False,False,False,0,1,0,0,False,24,1288803.0,19,76480.0,16,37271.0,67,11617.0
10,289284.0,red  ,True,True,False,False,False,False,2,0,0,0,False,15,99504.0,18,13342.0,5,862287.0,43,36044.0
12,13576.0,red  ,False,False,False,False,True,True,11,3,1,2,True,30,56096.0,23,411251.0,15,75173.0,55,267407.0
22,1843552.0,red  ,True,False,False,True,False,False,2,1,0,0,False,20,32413.0,27,1127612.0,22,481487.0,37,117501.0
19,2105959.0,blue ,False,True,False,False,False,False,2,1,0,0,False,14,31506.0,17,109812.0,24,481487.0,55,117501.0
15,147979.0,red  ,False,False,False,False,False,False,2,0,0,0,False,23,10540.0,21,325.0,21,26624.0,39,1028.0
26,439.0,blue ,True,False,False,True,False,False,3,0,0,0,False,29,207734.0,30,642391.0,20,15969.0,88,52866.0
25,98704.0,blue ,True,False,True,True,True,True,9,4,1,2,True,36,54652.0,34,3848266.0,39,100464.0,77,1427823.0
17,30435.0,red  ,True,False,True,True,True,True,9,2,1,1,True,32,12827.0,19,544055.0,29,84224.0,52,12885.0
20,898588.0,blue ,False,False,False,False,False,False,6,3,0,1,True,45,21197.0,16,2317.0,17,695654.0,67,81455.0
11,164068.0,blue ,False,False,False,False,False,False,3,1,0,0,False,28,53214.0,10,2832253.0,17,139667.0,41,7157.0
11,62776.0,red  ,False,False,False,False,True,False,2,0,1,0,False,25,172124.0,13,8626.0,12,32324.0,45,7489.0
24,96341.0,red  ,True,True,True,False,True,True,7,3,1,1,True,31,48440.0,28,214052.0,27,147007.0,37,92160.0
21,40025.0,blue ,False,False,True,True,True,False,3,2,1,0,False,16,5574.0,15,280845.0,16,12224.0,39,168650.0
10,62776.0,blue ,False,False,False,True,False,False,0,0,0,0,False,11,43799.0,14,151119.0,12,1609407.0,34,135629.0
16,1444.0,red  ,True,True,True,True,False,False,4,3,0,0,False,23,372902.0,16,7474.0,16,149664.0,48,78026.0
24,172.0,red  ,False,True,True,False,False,False,0,1,0,0,False,33,472931.0,11,11836.0,17,16829.0,55,490085.0
6,3219.0,blue ,False,False,False,False,False,False,1,1,0,0,False,7,2982.0,10,891.0,9,65997.0,40,170582.0
22,599994.0,blue ,False,False,True,False,True,True,7,3,1,1,True,40,138006.0,18,209396.0,23,13381.0,72,305912.0
25,110686.0,red  ,False,False,False,False,False,False,5,2,0,0,False,16,5338.0,17,41270.0,29,92667.0,51,34456.0
20,54619.0,blue ,True,True,True,True,False,True,8,2,0,1,True,30,105689.0,14,2112364.0,8,65997.0,40,592776.0
4,90538.0,red  ,True,True,True,False,True,True,9,1,1,2,True,31,592776.0,23,26681.0,13,372390.0,50,119041.0
52,2797.0,red  ,True,False,True,False,False,False,7,5,0,1,True,30,13304.0,27,520184.0,45,67875.0,92,319707.0
8,39034.0,blue ,True,True,True,True,False,True,8,3,0,1,True,23,131332.0,7,62585.0,10,3468.0,42,931849.0
32,120648.0,blue ,True,False,True,True,False,True,8,4,0,1,True,34,1145713.0,15,1198499.0,40,91044.0,83,23725.0
16,355701.0,blue ,True,True,True,True,True,True,10,3,1,2,True,33,76054.0,8,271951.0,8,11549.0,61,116474.0
19,172301.0,red  ,False,False,False,False,True,True,9,2,1,1,True,28,166999.0,10,2112364.0,14,213429.0,15,948914.0
38,854653.0,blue ,True,True,False,True,False,False,6,2,0,1,False,70,22406.0,17,17845.0,19,152784.0,75,541644.0
12,408637.0,blue ,True,True,False,False,False,False,6,1,0,0,False,22,118407.0,22,200548.0,27,481487.0,74,117501.0
31,124736.0,red  ,True,True,False,True,True,True,11,2,1,2,True,14,11466.0,30,25708.0,34,51496.0,57,3339.0
24,48126.0,blue ,False,False,False,False,True,True,8,1,1,1,True,26,37626.0,17,8116730.0,41,4938.0,77,397875.0
14,122320.0,red  ,False,False,False,True,False,False,2,0,0,0,False,31,84402.0,9,84327.0,15,270317.0,47,81455.0
30,91915.0,red  ,True,True,True,True,False,True,7,3,0,1,False,20,110271.0,35,78364.0,35,276827.0,81,731033.0
26,190704.0,red  ,False,True,False,False,True,True,7,0,2,1,True,40,1135980.0,23,6617.0,15,74406.0,52,317719.0
11,71154.0,red  ,False,False,False,False,False,False,1,0,0,0,False,29,140824.0,20,17797.0,16,168847.0,64,214935.0
13,60625.0,red  ,True,False,True,True,False,False,3,3,0,0,True,17,33259.0,20,45118.0,23,128321.0,28,176560.0
20,303759.0,red  ,False,False,False,False,False,False,0,1,0,0,False,24,5932.0,20,16914.0,21,171237.0,47,127818.0
18,2216380.0,blue ,True,True,True,True,False,True,8,3,0,2,True,32,1060.0,28,8699.0,42,83666.0,82,41688.0
25,2829.0,blue ,True,False,True,False,True,True,8,1,1,1,True,31,8551.0,39,66574.0,32,82722.0,64,984.0
18,14402.0,blue ,False,False,False,True,True,True,8,0,1,2,True,30,98751.0,16,86519.0,34,25886.0,39,367825.0
24,9694.0,blue ,True,False,False,True,False,False,4,1,0,0,False,19,13909.0,20,1837277.0,38,72288.0,71,1235493.0
21,31056.0,blue ,False,False,False,False,False,False,1,0,0,0,False,16,3026.0,15,267192.0,9,540526.0,47,17204.0
21,25724.0,blue ,False,False,True,False,True,True,8,3,1,2,True,19,77720.0,16,217743.0,26,277166.0,44,68345.0
5,31856.0,red  ,False,False,False,False,False,False,2,0,0,0,False,47,137498.0,23,1045953.0,26,72288.0,48,1360204.0
16,181476.0,red  ,True,False,True,True,False,True,8,4,1,1,True,36,61810.0,43,90359.0,32,170844.0,80,13663.0
14,4326.0,red  ,False,True,True,False,False,False,2,2,0,0,False,27,2005529.0,34,10803.0,34,265429.0,57,2295.0
28,15558.0,blue ,True,True,True,False,False,True,8,4,1,1,True,29,266475.0,35,673152.0,28,95626.0,80,3178.0
31,87608.0,blue ,False,True,True,False,False,False,2,4,0,0,False,38,66201.0,28,911667.0,24,348631.0,100,11411.0
17,19752.0,blue ,True,True,False,False,False,False,4,0,0,0,False,19,90931.0,19,11241.0,30,14310.0,49,1553576.0
16,122320.0,red  ,True,True,False,False,False,False,1,1,0,0,False,21,47207.0,24,58079.0,13,324500.0,48,133445.0
18,66337.0,blue ,True,True,True,False,True,True,7,3,1,1,True,31,75951.0,21,39034.0,24,206882.0,65,2147.0
16,148723.0,red  ,True,True,True,False,True,True,10,3,1,2,True,28,75951.0,21,1026814.0,11,100888.0,34,139281.0
23,54101.0,blue ,False,False,False,False,False,False,3,2,0,0,False,28,17784.0,31,62986.0,18,80465.0,71,75251.0
16,3608737.0,red  ,False,True,True,False,False,False,2,1,0,0,False,32,43733.0,37,68483.0,29,33533.0,65,123689.0
14,1465931.0,blue ,False,False,False,False,False,False,2,0,0,0,False,23,326922.0,20,8164.0,14,163904.0,58,4700.0
24,87504.0,blue ,True,False,True,True,True,True,8,3,1,1,True,19,115772.0,16,545476.0,24,72990.0,43,153279.0
19,35426.0,red  ,True,True,True,False,True,True,8,1,1,1,True,36,15364.0,19,9627.0,31,48189.0,50,127075.0
40,34526.0,blue ,True,False,False,True,True,False,4,1,1,0,False,43,33741.0,32,94479.0,23,131655.0,98,58238.0
23,17381.0,red  ,False,False,False,False,False,False,1,0,0,0,False,32,7724.0,18,172025.0,24,430217.0,61,52348.0
39,57569.0,red  ,True,False,True,True,False,True,8,3,0,2,False,31,117202.0,48,8351.0,53,143193.0,78,16875.0
15,26216.0,blue ,True,True,False,False,False,False,3,1,0,0,False,27,2674.0,25,2517329.0,17,76108.0,80,116474.0
16,14693.0,red  ,True,False,False,True,True,False,4,0,1,0,False,39,17199.0,29,1843552.0,23,11258.0,52,3497.0
29,1526.0,red  ,False,True,True,False,False,False,1,1,0,0,False,25,12809.0,29,12070.0,13,142506.0,53,76923.0
15,90467.0,red  ,True,False,True,True,False,True,9,2,0,2,True,24,294323.0,10,68109.0,38,975222.0,30,1834454.0
5,38420.0,blue ,False,False,False,False,False,False,0,0,0,0,False,12,14820.0,12,39732.0,12,329070.0,30,432395.0
20,5187.0,blue ,False,False,False,False,False,False,0,0,0,0,False,22,27835.0,20,852589.0,18,39020.0,59,230744.0
20,1013.0,blue ,False,False,False,False,False,False,1,0,0,0,False,24,3297.0,11,418443.0,8,105111.0,50,206655.0
25,827561.0,red  ,True,False,True,False,True,True,7,4,1,1,True,25,135201.0,28,241678.0,21,38513.0,41,2507091.0
26,4432914.0,red  ,True,True,False,True,False,True,6,1,0,1,False,48,47262.0,26,1580191.0,25,83861.0,79,92017.0
34,71116.0,blue ,False,True,False,True,True,True,9,2,1,1,True,32,505482.0,42,169546.0,24,24249.0,73,19452.0
23,634750.0,red  ,False,False,True,False,False,False,7,4,1,1,True,18,13806.0,28,13625.0,19,29031.0,93,397875.0
11,715608.0,red  ,False,True,False,False,False,False,0,1,0,0,False,22,3330.0,20,4219.0,17,159229.0,32,54777.0
21,83775.0,blue ,False,True,True,True,False,False,3,3,0,0,True,39,140801.0,21,188609.0,14,18668.0,22,54240.0
19,59674.0,red  ,True,False,False,False,False,False,2,2,0,0,False,23,21566.0,32,222319.0,6,29933.0,61,187215.0
14,273076.0,red  ,True,True,True,True,True,True,7,3,1,1,True,30,468094.0,15,57602.0,30,10907.0,45,10492.0
11,62776.0,red  ,False,False,False,False,False,False,0,0,0,0,False,19,47207.0,18,49326.0,15,131941.0,22,191582.0
11,78237.0,red  ,False,True,False,False,False,False,1,0,0,0,False,19,21487.0,14,405.0,14,98730.0,57,150616.0
17,768683.0,red  ,True,True,False,True,False,True,6,2,0,1,True,14,16231.0,17,408924.0,29,1609407.0,48,7613.0
19,190145.0,blue ,False,True,False,False,False,False,1,1,0,0,False,12,257877.0,15,8116730.0,16,235635.0,40,81821.0
10,1465931.0,red  ,False,False,True,False,False,True,7,1,0,1,True,23,221976.0,26,18916.0,22,158197.0,46,43364.0
7,142619.0,blue ,False,False,False,False,False,False,0,0,0,0,False,11,4261.0,15,228399.0,23,92107.0,45,58877.0
21,244127.0,red  ,True,True,True,False,False,True,9,2,0,2,True,21,172124.0,17,948914.0,8,213429.0,29,188939.0
17,189509.0,red  ,False,True,True,False,True,True,8,2,1,1,True,42,17431.0,8,948914.0,30,289335.0,55,11227.0
27,180515.0,red  ,False,True,False,False,False,False,4,2,0,1,False,33,137302.0,48,432517.0,41,177851.0,54,93846.0
37,110686.0,red  ,False,True,True,False,True,True,11,4,2,3,True,40,326922.0,42,1618985.0,20,93381.0,71,1690.0
30,22993.0,blue ,True,False,True,True,True,True,9,4,1,1,True,36,49507.0,35,3322.0,28,71592.0,61,7741.0
20,20710.0,red  ,False,True,True,False,False,False,3,2,0,0,False,26,346094.0,28,1127612.0,23,35832.0,108,2835.0
24,110686.0,red  ,True,False,True,False,True,True,10,4,1,2,True,27,11826.0,22,5246.0,37,92667.0,71,18237.0
19,220358.0,blue ,True,False,True,True,True,True,8,4,2,1,True,31,20124.0,20,244437.0,21,51675.0,74,11954.0
15,39403.0,blue ,False,False,False,False,False,True,8,0,0,1,True,19,11826.0,21,69458.0,26,192776.0,58,63617.0
15,33697.0,red  ,True,True,True,True,True,True,7,2,1,1,True,21,194255.0,11,334490.0,7,186945.0,29,231664.0
21,25854.0,red  ,True,True,False,True,True,True,8,3,1,1,True,19,60823.0,29,46588.0,17,6862.0,53,68345.0
39,28779.0,red  ,True,False,True,True,True,True,9,4,1,1,True,47,31169.0,26,6274.0,10,28200.0,69,39495.0
17,30087.0,red  ,False,False,False,True,False,False,0,1,0,0,False,15,643.0,19,21469.0,10,6453.0,26,10114.0
20,36703.0,blue ,True,True,True,True,True,True,8,3,1,1,True,29,42031.0,31,52415.0,16,270317.0,57,214935.0
27,53068.0,red  ,True,False,True,True,False,False,5,3,0,0,False,35,40128.0,40,7785.0,23,17809.0,43,9506.0
19,138655.0,red  ,True,True,True,False,False,False,5,4,0,0,False,44,290862.0,14,46812.0,18,134413.0,85,138297.0
15,458109.0,blue ,False,True,True,True,True,False,4,1,1,0,False,24,66164.0,11,3794.0,17,159103.0,41,500759.0
25,7233.0,blue ,False,True,False,False,False,False,5,1,0,0,False,58,73952.0,29,1356192.0,49,82722.0,74,36044.0
10,458109.0,blue ,True,True,True,False,False,False,2,1,0,0,False,20,765624.0,10,100640.0,16,16999.0,37,9362.0
14,1720895.0,blue ,False,False,False,False,False,False,1,0,0,0,False,19,117613.0,8,337871.0,18,411755.0,45,174649.0
24,85396.0,red  ,True,False,False,False,False,False,1,0,0,0,False,24,97153.0,14,407144.0,14,65997.0,43,13663.0
21,47521.0,red  ,True,True,True,True,False,False,3,1,0,0,False,40,10212.0,34,100098.0,10,29992.0,54,39782.0
16,73691.0,blue ,False,True,True,False,False,False,2,1,0,0,False,24,307697.0,13,1714153.0,16,159725.0,33,49678.0
23,898588.0,red  ,False,True,False,False,True,True,7,1,1,1,True,21,61711.0,18,9502.0,21,22945.0,48,23196.0
10,75988.0,red  ,False,True,False,True,True,True,8,1,1,1,True,20,33751.0,19,1487661.0,25,20214.0,31,1241.0
13,33344.0,blue ,True,True,True,True,True,False,6,2,1,0,True,34,1695.0,10,8130.0,18,231322.0,40,8456.0
25,10522.0,blue ,True,False,True,True,False,True,8,3,0,2,True,37,500669.0,21,193440.0,8,163904.0,32,1034803.0
18,396799.0,red  ,False,False,True,False,False,False,1,1,0,0,False,13,788690.0,26,1954564.0,9,360986.0,28,211209.0
28,59834.0,red  ,True,False,False,False,True,False,10,2,3,2,True,43,137083.0,35,10801.0,33,154029.0,90,18881.0
17,50024.0,red  ,True,True,True,False,False,True,8,3,0,1,True,19,9988.0,12,22016.0,13,51777.0,52,101030.0
21,36121.0,red  ,False,False,True,False,True,False,2,2,1,0,False,20,85714.0,26,1487661.0,37,65997.0,68,18685.0
14,4703.0,blue ,True,False,True,True,False,True,7,2,0,1,True,27,326922.0,11,57990.0,15,3561.0,43,21325.0
16,110686.0,red  ,False,True,False,False,False,False,1,1,0,0,False,39,18890.0,24,146.0,12,92667.0,53,72605.0
30,2651909.0,red  ,False,True,False,False,True,True,8,3,2,1,True,19,59780.0,36,289054.0,41,52251.0,91,408511.0
27,400625.0,red  ,True,True,True,True,True,True,10,3,1,1,True,19,1106.0,26,858263.0,14,49080.0,41,408511.0
13,2105959.0,blue ,True,True,True,True,True,True,8,3,1,1,True,16,420758.0,29,88977.0,16,190579.0,52,13644.0
13,65002.0,red  ,True,True,True,True,False,False,3,2,0,0,False,32,88203.0,38,2832253.0,20,41100.0,81,57623.0
40,36443.0,blue ,False,True,False,True,True,False,6,2,1,0,False,39,108853.0,35,423832.0,24,78643.0,78,289241.0
7,2179.0,red  ,False,False,False,False,False,False,3,0,0,0,False,23,2471.0,10,422761.0,15,68477.0,30,7921.0
17,66487.0,blue ,True,False,True,True,False,True,10,3,1,2,True,44,138006.0,35,289054.0,20,154029.0,88,235139.0
18,27701.0,red  ,False,True,True,True,True,True,11,5,3,7,True,41,21485.0,52,43897.0,73,58082.0,115,118153.0
38,143803.0,red  ,False,False,False,False,False,False,2,2,0,0,False,27,75951.0,24,20692.0,16,38854.0,55,7741.0
9,5229.0,red  ,True,True,True,True,False,True,10,2,0,2,True,21,96593.0,13,20692.0,11,244434.0,57,15737.0
19,46910.0,blue ,False,False,False,False,False,False,3,0,0,0,False,25,9789.0,28,205778.0,30,341492.0,77,1024373.0
38,18050.0,red  ,False,True,True,True,True,True,11,5,1,3,True,36,66164.0,45,232131.0,28,3131.0,61,135970.0
14,12020.0,blue ,True,True,False,False,False,False,4,0,0,0,False,19,48583.0,22,47843.0,24,107930.0,84,527568.0
23,892881.0,red  ,False,True,False,True,False,False,5,1,0,0,False,27,66102.0,26,186019.0,31,206491.0,35,2181084.0
17,23528.0,red  ,False,False,False,True,False,False,4,1,0,0,False,21,259729.0,20,422761.0,28,118306.0,62,19665.0
11,96836.0,red  ,True,True,False,False,False,False,1,1,0,0,False,23,1209482.0,13,181476.0,7,127536.0,36,277425.0
19,8555.0,red  ,False,False,False,False,False,True,11,3,1,3,True,22,1882.0,18,12145.0,48,22569.0,107,48172.0
30,3869.0,blue ,True,False,False,True,False,True,10,2,1,1,True,28,69207.0,36,11484.0,34,106662.0,53,35087.0
27,35022.0,blue ,True,False,True,True,True,True,8,1,1,1,True,37,193594.0,19,25357.0,18,119096.0,58,21719.0
25,898588.0,blue ,False,False,False,False,False,True,9,2,0,2,True,28,88874.0,33,23139.0,18,23941.0,67,65020.0
11,1441022.0,red  ,True,False,True,True,False,True,5,1,0,1,False,38,93944.0,27,360750.0,14,894387.0,48,333835.0
24,460522.0,blue ,False,False,True,False,False,False,2,2,0,0,False,31,1288803.0,35,835520.0,25,563684.0,64,14490.0
15,151283.0,red  ,False,False,True,False,True,True,9,4,1,2,True,22,50925.0,16,13420.0,25,139402.0,39,70083.0
8,19371.0,blue ,False,True,False,False,False,False,0,0,0,0,False,19,308154.0,22,1026814.0,8,1605002.0,32,16564.0
19,1441022.0,red  ,False,True,False,False,False,False,2,0,0,0,False,31,34920.0,20,49326.0,31,97063.0,59,577293.0
30,71346.0,blue ,True,False,True,True,True,True,11,3,1,3,True,40,47207.0,13,1194405.0,17,40320.0,57,3608.0
20,93067.0,blue ,False,False,False,False,False,False,0,0,0,0,False,20,25443.0,14,195099.0,29,1056.0,31,191582.0
12,54938.0,blue ,True,False,True,True,False,False,4,2,0,0,False,35,300878.0,17,30533.0,33,100464.0,71,42150.0
39,536.0,blue ,True,True,False,True,False,False,4,2,0,0,False,44,4977.0,26,605693.0,38,156095.0,93,123579.0
26,451287.0,red  ,True,False,False,False,True,True,7,2,1,1,True,22,50608.0,10,706026.0,25,1714153.0,68,250044.0
21,53550.0,blue ,False,False,True,False,False,False,0,1,0,0,False,7,25059.0,19,33950.0,20,2590.0,15,62776.0
10,178082.0,red  ,False,False,True,True,True,False,6,2,1,0,True,19,500669.0,25,27838.0,16,160347.0,63,217931.0
25,355701.0,blue ,True,True,False,True,False,False,3,0,0,0,False,47,165415.0,27,29097.0,37,4986.0,98,58264.0
35,319925.0,red  ,True,True,True,True,False,False,7,3,1,1,True,52,24187.0,27,261717.0,38,61829.0,116,43579.0
14,40646.0,red  ,True,True,True,True,False,True,10,2,0,2,True,17,2006.0,16,261717.0,15,11013.0,37,214935.0
16,360750.0,blue ,True,True,False,True,False,False,2,0,0,0,False,26,132358.0,12,2112364.0,13,156095.0,43,4043.0
15,13004.0,blue ,True,True,True,True,True,True,9,3,1,2,True,27,86640.0,21,54214.0,29,51790.0,24,87293.0
14,33341.0,red  ,False,False,False,True,True,True,9,2,1,1,True,30,56096.0,9,948914.0,15,213429.0,70,235139.0
25,71398.0,blue ,False,False,False,False,True,True,6,1,1,1,True,29,137082.0,23,181343.0,18,25956.0,50,8612.0
6,38030.0,blue ,True,True,False,True,True,False,2,2,1,0,False,26,355.0,32,22105.0,35,109073.0,74,289177.0
15,12147.0,red  ,False,False,False,True,False,False,0,0,0,0,False,23,165665.0,9,926813.0,22,1609407.0,19,140270.0
18,679210.0,red  ,True,False,True,True,True,True,10,3,1,1,True,27,311045.0,22,3469022.0,27,53402.0,65,1034803.0
17,73691.0,blue ,False,False,True,True,True,True,5,3,1,1,True,17,148125.0,26,446864.0,19,31097.0,44,618234.0
28,124736.0,blue ,True,False,False,True,False,True,7,0,0,1,True,25,36294.0,26,19911.0,21,163904.0,67,36044.0
12,2216380.0,blue ,False,True,False,False,False,False,0,0,0,0,False,25,39138.0,12,12725.0,20,663516.0,54,54777.0
12,130227.0,blue ,True,True,True,True,False,True,10,2,0,2,True,18,64302.0,12,17804.0,8,29933.0,32,1383883.0
22,2651909.0,red  ,False,True,True,False,True,False,3,1,1,0,False,36,206027.0,16,12086.0,20,113421.0,68,45246.0
14,21601.0,blue ,True,False,False,True,True,False,3,0,1,0,False,23,135505.0,20,617979.0,25,277894.0,78,45246.0
11,11738.0,blue ,True,True,True,True,False,False,4,2,0,0,True,39,100722.0,16,1773773.0,30,1001988.0,45,268279.0
21,7861.0,red  ,False,False,False,True,False,False,1,0,0,0,False,15,29881.0,12,679504.0,3,12853.0,40,3424.0
11,25747.0,red  ,True,True,True,True,True,True,8,3,1,1,True,17,26567.0,10,6462.0,11,76468.0,37,23054.0
20,49421.0,red  ,False,True,False,False,False,False,2,1,0,0,False,25,53883.0,17,1625231.0,15,90359.0,57,408511.0
26,47300.0,blue ,False,True,False,True,False,False,4,1,0,0,False,32,74559.0,28,149966.0,17,206491.0,60,204.0
23,943777.0,blue ,True,True,False,True,True,True,11,2,1,3,True,18,27022.0,21,1011078.0,12,35558.0,61,288171.0
17,191890.0,blue ,True,True,True,True,True,False,9,4,1,1,True,33,1095182.0,27,110686.0,27,92667.0,66,927.0
17,355701.0,blue ,True,True,True,False,False,False,3,2,0,1,False,26,40913.0,25,11791.0,9,96372.0,55,87428.0
9,240685.0,red  ,False,False,False,False,True,True,10,1,1,2,True,27,5932.0,27,97041.0,14,492732.0,45,21719.0
30,892881.0,red  ,False,True,False,True,False,False,3,1,0,0,False,11,234167.0,31,62710.0,27,39020.0,58,6294.0
32,25489.0,blue ,True,False,True,True,True,False,5,3,1,0,False,63,15073.0,39,5072.0,28,145131.0,83,2183736.0
20,1209511.0,red  ,True,False,False,False,False,False,1,1,0,0,False,31,124083.0,15,4219.0,14,94817.0,32,2507091.0
44,14901.0,red  ,True,False,True,True,False,True,11,5,1,4,True,42,1620150.0,42,623509.0,46,87115.0,93,47578.0
23,1476.0,blue ,True,True,False,False,False,True,11,0,0,3,True,15,109341.0,19,319798.0,29,14030.0,35,1526714.0
6,29122.0,red  ,False,False,False,True,False,False,1,0,0,0,False,11,204015.0,8,73845.0,12,8655.0,34,1553576.0
14,538938.0,red  ,True,True,True,True,True,True,7,3,1,1,True,24,36511.0,15,41245.0,13,2586693.0,50,117274.0
27,9277.0,blue ,False,True,False,False,True,False,3,0,1,0,False,29,1209482.0,23,32396.0,31,10675.0,89,79706.0
7,66643.0,red  ,False,False,False,False,False,False,0,0,0,0,False,12,33293.0,10,51976.0,10,154375.0,23,267407.0
20,360750.0,blue ,True,True,False,True,False,False,3,1,0,0,False,33,62445.0,36,241678.0,17,101355.0,66,22411.0
28,1843552.0,red  ,False,False,False,False,True,True,8,3,1,1,True,25,122796.0,23,56613.0,25,20992.0,67,793003.0
21,46786.0,red  ,True,True,True,True,True,True,6,4,1,1,True,7,73236.0,40,102459.0,15,100888.0,61,139281.0
24,147979.0,blue ,True,True,False,False,False,False,8,1,0,1,False,26,19537.0,40,587713.0,20,282452.0,73,7771.0
22,27329.0,blue ,False,False,True,False,True,True,8,2,2,1,True,24,20644.0,29,1194405.0,12,2835.0,79,16925.0
46,355701.0,blue ,False,False,True,True,False,False,5,5,1,0,False,73,246438.0,33,86498.0,39,82722.0,64,3330.0
22,277425.0,blue ,False,True,False,False,True,False,5,0,1,0,False,26,940409.0,47,29600.0,33,38979.0,66,127818.0
34,21472.0,red  ,True,False,False,True,True,True,11,3,2,3,True,38,4088.0,32,1089026.0,20,13606.0,63,57791.0
53,78663.0,red  ,True,False,False,False,False,False,2,0,1,0,False,37,421053.0,39,121301.0,15,1151047.0,64,57791.0
12,61810.0,red  ,False,False,False,False,True,True,7,1,1,1,True,19,57295.0,18,1633.0,27,127316.0,56,119770.0
30,396799.0,red  ,True,True,False,False,False,True,10,1,0,2,True,36,69845.0,38,26815.0,17,6993.0,76,12875.0
17,242410.0,blue ,False,False,False,True,False,False,1,0,0,0,False,21,76545.0,11,1487661.0,10,143215.0,28,495446.0
31,458109.0,red  ,True,True,False,False,True,True,11,2,2,2,True,39,56601.0,23,5329.0,47,237767.0,88,1500204.0
12,15118.0,red  ,False,True,True,True,False,False,2,1,0,0,False,16,11975.0,13,2651.0,16,1334202.0,46,44288.0
11,87677.0,blue ,True,True,True,False,False,False,2,1,0,0,False,24,1209482.0,13,122199.0,19,576703.0,32,16646.0
13,263599.0,red  ,True,True,True,True,False,False,6,2,0,0,True,22,55027.0,19,7071.0,22,124972.0,39,19178.0
11,32960.0,blue ,False,True,False,False,False,False,0,0,0,0,False,18,626534.0,15,745839.0,17,563684.0,32,27389.0
6,158904.0,blue ,True,True,True,True,False,True,8,2,0,1,True,19,177318.0,19,38925.0,20,1001988.0,17,92105.0
38,328305.0,blue ,True,True,True,True,True,False,3,1,1,0,False,22,315228.0,13,671703.0,30,57210.0,56,40663.0
23,16181.0,blue ,False,False,False,False,True,True,11,2,1,3,True,25,666815.0,26,545476.0,29,137242.0,61,42089.0
28,73551.0,red  ,False,False,False,False,False,False,0,0,1,0,False,11,15855.0,7,1390510.0,15,224438.0,36,21952.0
31,73057.0,blue ,False,False,True,True,True,True,11,4,1,3,True,32,176674.0,28,1100524.0,31,176027.0,51,100767.0
12,54619.0,blue ,True,True,False,True,False,False,3,0,0,0,False,20,87374.0,14,1088443.0,10,392974.0,43,267407.0
38,220358.0,red  ,False,True,False,True,True,False,7,3,1,1,True,33,126924.0,51,13617.0,57,7485.0,116,137208.0
16,25135.0,red  ,True,True,True,True,True,True,7,3,1,1,True,25,27886.0,21,52415.0,27,231322.0,79,385091.0
14,15189.0,blue ,False,True,False,False,False,False,0,0,0,0,False,18,65285.0,18,607309.0,31,282452.0,53,214935.0
18,790287.0,blue ,False,True,False,True,False,True,10,1,0,1,True,22,60823.0,12,2165978.0,16,14922.0,34,15672.0
11,4432914.0,red  ,False,False,False,False,False,False,0,0,0,0,False,12,60823.0,12,52528.0,5,113698.0,27,1301151.0
20,482348.0,blue ,True,False,True,True,False,False,2,1,1,0,False,38,105824.0,18,451510.0,12,55603.0,73,200205.0
14,1716.0,blue ,True,False,False,False,True,True,9,2,1,1,True,25,61010.0,13,181343.0,19,5036.0,61,54393.0
10,51669.0,red  ,False,True,False,False,False,False,2,0,0,0,False,27,266475.0,10,35501.0,8,695654.0,29,236175.0
22,80460.0,blue ,False,False,True,False,False,False,2,1,0,0,False,32,54652.0,26,2304673.0,27,740863.0,75,21808.0
23,9837.0,red  ,True,True,True,False,True,True,8,4,1,1,True,43,54652.0,17,1676688.0,23,82722.0,80,1168571.0
24,35585.0,blue ,False,False,False,True,False,True,7,0,1,1,True,20,97931.0,12,153569.0,33,149041.0,90,70560.0
15,254698.0,red  ,False,True,False,True,False,True,7,3,1,1,True,37,188671.0,28,2165978.0,19,16668.0,77,1378115.0
27,24893.0,blue ,True,False,True,True,True,True,10,4,1,2,True,28,30976.0,18,17340.0,30,72288.0,50,319707.0
10,412623.0,blue ,False,False,False,True,False,False,1,0,0,0,False,20,1301450.0,10,292.0,6,305776.0,40,659361.0
9,27524.0,blue ,True,False,True,True,False,True,7,3,0,1,True,30,260501.0,7,948914.0,11,277904.0,43,235139.0
12,54741.0,blue ,False,False,True,True,False,False,2,2,0,0,False,26,12247.0,13,28847.0,20,277904.0,48,7875.0
45,13420.0,red  ,False,True,False,False,False,False,11,2,1,3,True,38,12280.0,45,49984.0,23,277904.0,91,96848.0
28,460522.0,blue ,True,False,False,True,True,True,11,1,1,3,True,30,63224.0,10,1165779.0,23,100888.0,45,139281.0
